scope,policy,n,success_rate,utility,intervention_rate,false_intervene_rate,missed_intervene_rate,local_precision,local_recall,avg_latency_s,rate_no_intervention,rate_local_repair,rate_global_rewrite_or_restart,model_name,module,surface_name,seed
math:overall,MATH_DOMAIN_LEARNED_GATE,678,0.3466076696165192,0.3466076696165192,0.9292035398230089,0.6474926253687315,0.0,0.5899280575539568,0.7420814479638009,3.0529275333548687,0.07079646017699115,0.41002949852507375,0.5191740412979351,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,FORMAT_DOMAIN_LEARNED_GATE,678,0.23893805309734514,0.23893805309734514,0.995575221238938,0.8023598820058997,0.0,0.26005361930294907,0.43891402714932126,3.0678266806412586,0.004424778761061947,0.5501474926253688,0.44542772861356933,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:overall,ORACLE_POLICY,678,0.4365781710914454,0.4365781710914454,0.9351032448377581,0.5634218289085545,0.0,0.9910313901345291,1.0,3.1893069870910087,0.06489675516224189,0.32890855457227136,0.6061946902654868,mistralai/Mistral-7B-Instruct-v0.3,math,overall,29
math:hard_cluster_main_r2,NO_INTERVENTION,519,0.06551059730250482,0.06551059730250482,0.0,0.0,0.35067437379576105,0.0,0.0,2.2110169446849497,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ALWAYS_LOCAL,519,0.348747591522158,0.348747591522158,1.0,0.6955684007707129,0.0,0.302504816955684,1.0,2.3970240923595796,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ALWAYS_REWRITE_OR_RESTART,519,0.10404624277456648,0.10404624277456648,1.0,0.9094412331406551,0.0,0.0,0.0,3.8132090012341924,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,MATH_TUNED_SIMPLE_RULE,519,0.37572254335260113,0.37572254335260113,0.9344894026974951,0.6242774566473989,0.0,0.41899441340782123,0.9554140127388535,2.701749492833222,0.06551059730250482,0.6897880539499036,0.24470134874759153,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,FORMAT_TUNED_SIMPLE_RULE,519,0.3699421965317919,0.3699421965317919,0.9344894026974951,0.630057803468208,0.0,0.3237113402061856,1.0,2.371782160181057,0.06551059730250482,0.9344894026974951,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_2FEATURE,519,0.3699421965317919,0.3699421965317919,0.9344894026974951,0.630057803468208,0.0,0.3237113402061856,1.0,2.371782160181057,0.06551059730250482,0.9344894026974951,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_3FEATURE,519,0.3699421965317919,0.3699421965317919,0.9344894026974951,0.630057803468208,0.0,0.3237113402061856,1.0,2.371782160181057,0.06551059730250482,0.9344894026974951,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_THRESHOLDED_TREE,519,0.37572254335260113,0.37572254335260113,0.9344894026974951,0.6242774566473989,0.0,0.41899441340782123,0.9554140127388535,2.701749492833222,0.06551059730250482,0.6897880539499036,0.24470134874759153,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_RULE_BEST,519,0.3699421965317919,0.3699421965317919,0.9344894026974951,0.630057803468208,0.0,0.3237113402061856,1.0,2.371782160181057,0.06551059730250482,0.9344894026974951,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_LEARNED_GATE,519,0.32947976878612717,0.32947976878612717,0.9344894026974951,0.6705202312138728,0.0,0.6041666666666666,0.7388535031847133,3.1418642305494475,0.06551059730250482,0.3699421965317919,0.5645472061657033,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,MATH_DOMAIN_LEARNED_GATE,519,0.3236994219653179,0.3236994219653179,0.9267822736030829,0.6685934489402697,0.0,0.601063829787234,0.7197452229299363,3.140264863016439,0.07321772639691715,0.3622350674373796,0.5645472061657033,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,FORMAT_DOMAIN_LEARNED_GATE,519,0.17341040462427745,0.17341040462427745,0.9980732177263969,0.8709055876685935,0.0,0.1527777777777778,0.21019108280254778,3.2565682470199144,0.0019267822736030828,0.4161849710982659,0.581888246628131,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ORACLE_POLICY,519,0.4161849710982659,0.4161849710982659,0.9344894026974951,0.5838150289017341,0.0,0.9936708860759493,1.0,3.2607114798172248,0.06551059730250482,0.3044315992292871,0.630057803468208,mistralai/Mistral-7B-Instruct-v0.3,math,hard_cluster_main_r2,29
math:hard_generic_main_r2,NO_INTERVENTION,159,0.06289308176100629,0.06289308176100629,0.0,0.0,0.44025157232704404,0.0,0.0,2.1763620755588344,1.0,0.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,ALWAYS_LOCAL,159,0.4528301886792453,0.4528301886792453,1.0,0.5911949685534591,0.0,0.4025157232704403,1.0,2.4657359923230215,0.0,1.0,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,ALWAYS_REWRITE_OR_RESTART,159,0.14465408805031446,0.14465408805031446,1.0,0.8742138364779874,0.0,0.0,0.0,3.584039054313124,0.0,0.0,1.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,MATH_TUNED_SIMPLE_RULE,159,0.4779874213836478,0.4779874213836478,0.9371069182389937,0.5220125786163522,0.0,0.5163934426229508,0.984375,2.5816182406097883,0.06289308176100629,0.7672955974842768,0.16981132075471697,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,FORMAT_TUNED_SIMPLE_RULE,159,0.4716981132075472,0.4716981132075472,0.9371069182389937,0.5283018867924528,0.0,0.42953020134228187,1.0,2.4399145967649214,0.06289308176100629,0.9371069182389937,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_2FEATURE,159,0.4716981132075472,0.4716981132075472,0.9371069182389937,0.5283018867924528,0.0,0.42953020134228187,1.0,2.4399145967649214,0.06289308176100629,0.9371069182389937,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_3FEATURE,159,0.4716981132075472,0.4716981132075472,0.9371069182389937,0.5283018867924528,0.0,0.42953020134228187,1.0,2.4399145967649214,0.06289308176100629,0.9371069182389937,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_THRESHOLDED_TREE,159,0.4779874213836478,0.4779874213836478,0.9371069182389937,0.5220125786163522,0.0,0.5163934426229508,0.984375,2.5816182406097883,0.06289308176100629,0.7672955974842768,0.16981132075471697,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_RULE_BEST,159,0.4716981132075472,0.4716981132075472,0.9371069182389937,0.5283018867924528,0.0,0.42953020134228187,1.0,2.4399145967649214,0.06289308176100629,0.9371069182389937,0.0,mistralai/Mistral-7B-Instruct-v0.3,math,hard_generic_main_r2,29
